name,price,url,warning_text,img_src
Dune (Dune #1),£54.86,http://books.toscrape.com/catalogue/dune-dune-1_151/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/63/a9/63a9a4e0c8e3c6ee2075a766b873cd31.jpg
Eclipse (Twilight #3),£18.74,http://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cf/04/cf0433b690aab40a7ceddb682c90a54b.jpg
Eragon (The Inheritance Cycle #1),£43.87,http://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8e/5a/8e5a6639c7e2f9b59ff15f04a3b055e1.jpg
Extreme Prey (Lucas Davenport #26),£25.40,http://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/0a/b2/0ab24d35793497f6a72137191b91659e.jpg
Fellside,£38.62,http://books.toscrape.com/catalogue/fellside_155/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cc/06/cc0645a0e77fc831377456199f9e0a94.jpg
Fifty Shades Freed (Fifty Shades #3),£15.36,http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f4/07/f407d3bbf457d35701dfe72ee9ef3b68.jpg
Fire Bound (Sea Haven/Sisters of the Heart #5),£21.28,http://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/33/fb/33fba23401f34bd8cd5287f5ca640502.jpg
"Friday Night Lights: A Town, a Team, and a Dream",£51.22,http://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/89/e8/89e87f1e98993377949855563aa1f982.jpg
Are We Smart Enough to Know How Smart Animals Are?,£56.58,http://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/18/c1/18c1089811f55295b689bda892628fee.jpg
Are We There Yet?,£10.66,http://books.toscrape.com/catalogue/are-we-there-yet_122/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5d/c7/5dc7a906a9257824ae5aca5e33dfb0cd.jpg
Awkward,£38.02,http://books.toscrape.com/catalogue/awkward_124/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/71/82/718278fb0edaa50e1f1930cdd2048d87.jpg
Ash,£22.06,http://books.toscrape.com/catalogue/ash_123/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/20/ea/20ea16f618488e65f6abc5535fa77610.jpg
Beautiful Creatures (Caster Chronicles #1),£21.55,http://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/82/30/82301a313be5a9ef4cedce8c79a54669.jpg
Beowulf,£38.35,http://books.toscrape.com/catalogue/beowulf_126/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3d/8c/3d8cd7a42d3e57cb10e02f9ab76bd549.jpg
Best of My Love (Fool's Gold #20),£27.41,http://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c1/0a/c10a83087db24c35f88555f2b8511e9e.jpg
Between Shades of Gray,£20.79,http://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/df/45/df45004c7a4c3940946ad09f85805565.jpg
Big Little Lies,£22.11,http://books.toscrape.com/catalogue/big-little-lies_129/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c5/3f/c53fd6a9300ac091351e3830273a4d42.jpg
"Black Butler, Vol. 1 (Black Butler #1)",£49.31,http://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/86/bb/86bb13ef73474e6e96acea6e5ff44231.jpg
Black Flags: The Rise of ISIS,£40.87,http://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/54/a3/54a3916506dc5bd1a6ea2200a3d0b28f.jpg
Blink: The Power of Thinking Without Thinking,£21.74,http://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/41/be/41be12dcc78968882b11108acb79d1c7.jpg
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",£27.35,http://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3a/bd/3abdfc779aede13dbd2eefe34f91dbb1.jpg
Boy Meets Boy,£21.12,http://books.toscrape.com/catalogue/boy-meets-boy_134/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/86/3c/863c3b48499a99392aace127df8b43e5.jpg
Brave Enough,£51.32,http://books.toscrape.com/catalogue/brave-enough_135/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/52/f5/52f5c0cb27e1f26b2639ff3f78acf833.jpg
Breaking Dawn (Twilight #4),£35.28,http://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7f/14/7f14ab5b29802231676c975915fdaa46.jpg
Career of Evil (Cormoran Strike #3),£24.72,http://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/40/f8/40f897ffbfda6e88e5763c157cfd0930.jpg
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,£37.35,http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3c/b9/3cb9c84d2a6a66f8bb6601d4f33deaa0.jpg
"Fruits Basket, Vol. 3 (Fruits Basket #3)",£45.17,http://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/85/d2/85d2821dbc2d274f516582449199015e.jpg
Girl in the Blue Coat,£46.83,http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/15/ea/15eaabd188af8916c4a37d135f7b8952.jpg
Cinder (The Lunar Chronicles #1),£26.09,http://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/55/2d/552d4630bed694b33b042990e30722d3.jpg
Civilization and Its Discontents,£59.95,http://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5c/27/5c2728296f41f2f0fb52142e35f49570.jpg
H is for Hawk,£57.42,http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/14/00/140096c16c6e0b5d6df9d19f9493e8a5.jpg
Girl Online On Tour (Girl Online #2),£53.47,http://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5a/36/5a36c880b8762469cd3d67dc05427128.jpg
Kindle Paperwhite User's Guide,£34.00,http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/06/71/0671e3db3053c0dc22122eda29d6734c.jpg
Life,£31.58,http://books.toscrape.com/catalogue/life_104/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9b/61/9b6155b8013ed9e05ef8a85b4117165b.jpg
New Moon (Twilight #2),£12.86,http://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/dc/d6/dcd6ccbed1f8003d5bf53e2791c5abe7.jpg
"Run, Spot, Run: The Ethics of Keeping Pets",£20.02,http://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8c/bf/8cbf4667b5798cb8195f1e126ddd6a5c.jpg
"Saga, Volume 2 (Saga (Collected Editions) #2)",£11.75,http://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/bd/1e/bd1e9e86b838676121bc4954ab40712a.jpg
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",£54.81,http://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg
Sugar Rush (Offensive Line #2),£24.42,http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/10/65/106598cd8f3437c26a92cbda0a5a08bb.jpg
The Course of Love,£16.78,http://books.toscrape.com/catalogue/the-course-of-love_109/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c9/b9/c9b9ce0ea36cc737d1693ac89c5d0361.jpg
The Sense of an Ending,£31.38,http://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c4/d2/c4d2764a45584960ee18de814191e21a.jpg
"The Suffragettes (Little Black Classics, #96)",£11.89,http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8f/39/8f399ee98cb1a7c77525123b00d4b3e0.jpg
#GIRLBOSS,£50.96,http://books.toscrape.com/catalogue/girlboss_113/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4d/3a/4d3a9198fd6fd7b66ad7742b37c7f3ac.jpg
8 Keys to Mental Health Through Exercise,£31.04,http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/37/5e/375e0267fe12e7aa1f9f7f2bd2711ecb.jpg
